Brand,AgeOfCar,OdoMeterReading,FuelType,NoOfOwners,Broker,Direct Owner,Trustmark Broker,Manual,Automatic,Price
18,9,1.0460024217358663,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
8,4,-1.1410211972361384,1,3.0,1.0,0.0,0.0,0.0,1.0,9.853592342342344
2,11,-0.3905719162163328,1,0.0,1.0,0.0,0.0,1.0,0.0,27.92792792792793
24,8,0.2955531407160608,1,2.0,0.0,1.0,0.0,1.0,0.0,11.036036036036037
25,13,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
2,4,-0.7765172607408042,1,0.0,1.0,0.0,0.0,1.0,0.0,55.518018018018026
18,6,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
9,13,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,2.6463851351351355
17,12,1.582037622464299,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,6,-0.6821750654126001,1,0.0,1.0,0.0,0.0,0.0,1.0,6.655405405405406
18,10,0.08113906042468783,4,1.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
3,11,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
3,13,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
10,5,-1.2911110534400994,4,0.0,0.0,1.0,0.0,0.0,1.0,3.8288288288288292
18,6,-0.04750938775013598,1,0.0,1.0,0.0,0.0,0.0,1.0,8.231981981981983
27,11,-0.44516174105851636,1,0.0,1.0,0.0,0.0,0.0,1.0,4.166666666666667
27,9,-0.3048062840997836,1,2.0,1.0,0.0,0.0,0.0,1.0,9.346846846846848
9,9,-0.476337548332882,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,11,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,12,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,5.686936936936937
10,9,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,1.9144144144144146
10,7,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
25,9,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,5.349099099099099
19,5,-1.2053454213235502,1,0.0,1.0,0.0,0.0,1.0,0.0,42.56756756756757
8,17,0.5332525901270769,4,2.0,1.0,0.0,0.0,0.0,1.0,1.801801801801802
18,18,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,0.8445945945945946
25,10,-0.02606797972099868,1,0.0,0.0,1.0,0.0,0.0,1.0,1.8581081081081083
1,5,-0.9480485249739027,1,0.0,1.0,0.0,0.0,1.0,0.0,43.682432432432435
10,6,-1.0123727490613146,4,0.0,1.0,0.0,0.0,1.0,0.0,5.686936936936937
10,13,0.2526703246577862,1,2.0,1.0,0.0,0.0,0.0,1.0,2.027027027027027
23,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
3,11,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
3,9,-0.004626571691861379,1,0.0,0.0,1.0,0.0,0.0,1.0,3.2094594594594597
18,15,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.8445945945945946
17,8,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,9.90990990990991
18,16,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5968468468468469
8,6,0.749231893204577,4,0.0,1.0,0.0,0.0,0.0,1.0,4.617117117117117
9,15,0.08113906042468783,4,0.0,0.0,1.0,0.0,1.0,0.0,1.3513513513513515
1,10,-0.2833648760706463,1,0.0,1.0,0.0,0.0,1.0,0.0,12.725225225225225
6,5,-1.3954020620938232,4,0.0,1.0,0.0,0.0,0.0,1.0,9.797297297297298
1,5,-0.9480485249739027,4,0.0,0.0,1.0,0.0,1.0,0.0,34.68468468468469
10,6,-0.9909313410321773,4,2.0,0.0,1.0,0.0,0.0,1.0,5.855855855855856
18,21,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
17,21,-0.3476891001580582,1,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,8,0.48852581297829656,1,0.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
10,6,-0.5192203643911566,4,0.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
23,8,-0.9701546166519431,4,0.0,1.0,0.0,0.0,0.0,1.0,2.8153153153153156
10,6,-1.1944103032286901,4,0.0,1.0,0.0,0.0,1.0,0.0,5.630630630630631
2,11,1.153209461881553,1,2.0,0.0,1.0,0.0,1.0,0.0,7.6576576576576585
18,5,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,1.970720720720721
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
9,10,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,3.434684684684685
8,10,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,2.9842342342342345
10,8,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,6,-0.3476891001580582,4,1.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
17,17,0.16167298898212754,1,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
22,19,0.14546328451209972,4,1.0,0.0,1.0,0.0,0.0,1.0,1.373873873873874
26,6,-0.6478688125659804,1,0.0,1.0,0.0,0.0,0.0,1.0,4.560810810810811
10,6,-0.027869057995446214,4,0.0,0.0,1.0,0.0,0.0,1.0,5.743243243243244
17,9,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,11,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,14,0.2955531407160608,1,4.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
8,8,1.5976898503255692,1,2.0,1.0,0.0,0.0,0.0,1.0,4.954943693693694
18,6,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
8,6,-0.9658448936380866,1,0.0,1.0,0.0,0.0,0.0,1.0,7.6576576576576585
23,9,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
8,17,0.36868978350344817,4,0.0,0.0,1.0,0.0,0.0,1.0,0.8445945945945946
3,13,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
23,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
17,5,-1.3125524614692368,1,0.0,0.0,1.0,0.0,0.0,1.0,5.574324324324325
18,7,-0.3476891001580582,1,2.0,0.0,1.0,0.0,0.0,1.0,3.141891891891892
18,4,-0.3262476921289209,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,10,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
3,11,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
27,10,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,10,0.2955531407160608,1,0.0,1.0,0.0,0.0,0.0,1.0,3.5472972972972974
18,10,-0.6049859965077058,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
9,9,-0.7114854701884308,4,0.0,1.0,0.0,0.0,0.0,1.0,3.5472972972972974
8,12,0.5099672210074339,1,2.0,0.0,1.0,0.0,1.0,0.0,11.036036036036037
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
10,14,-0.8837243008864907,1,4.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
3,11,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,9,-1.0981383811778638,4,2.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
18,13,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
27,12,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,9,-0.4977789563620193,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
10,9,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
26,11,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
8,12,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
10,7,-1.1624626052652756,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,14,0.12402187648296242,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,17,1.4105063582312005,4,0.0,0.0,1.0,0.0,0.0,1.0,1.632882882882883
17,12,0.08113906042468783,1,0.0,0.0,1.0,0.0,1.0,0.0,5.686936936936937
9,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
2,4,-1.2160661253381189,1,0.0,0.0,1.0,0.0,1.0,0.0,29.054054054054053
26,8,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
3,12,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,6,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
10,13,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
9,9,-1.0552555651195892,4,0.0,1.0,0.0,0.0,0.0,1.0,7.545045045045046
10,18,1.153209461881553,4,4.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
19,5,-1.2053454213235502,1,0.0,1.0,0.0,0.0,1.0,0.0,42.56756756756757
10,13,1.4748305823186123,1,0.0,0.0,1.0,0.0,0.0,1.0,3.434684684684685
10,5,-1.151741901250707,4,0.0,0.0,1.0,0.0,0.0,1.0,9.346846846846848
25,4,-0.9995079042438322,4,0.0,0.0,1.0,0.0,0.0,1.0,4.560810810810811
23,6,-0.5621031804494312,4,0.0,0.0,1.0,0.0,1.0,0.0,3.772522522522523
18,12,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,7,-1.2674397389759318,4,0.0,0.0,0.0,1.0,0.0,1.0,7.31981981981982
10,15,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,1.4076576576576578
18,9,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
17,14,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
10,6,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
17,18,3.9405925056694024,1,2.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
18,8,-0.02606797972099868,1,0.0,1.0,0.0,0.0,0.0,1.0,6.137387387387387
10,7,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,6,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
9,5,-0.3777070713988504,4,0.0,1.0,0.0,0.0,0.0,1.0,7.432432432432433
19,10,-1.0981383811778638,1,0.0,0.0,1.0,0.0,1.0,0.0,22.2972972972973
18,6,-0.5835445884785685,4,0.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
25,5,-1.2375075333672563,4,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
18,16,1.2604165020272393,4,0.0,0.0,1.0,0.0,0.0,1.0,1.3513513513513515
25,12,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
17,11,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
18,11,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
24,11,-0.3048062840997836,1,0.0,1.0,0.0,0.0,0.0,1.0,4.11036036036036
10,20,-0.1975992439540971,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
25,5,-1.333993869498374,4,0.0,0.0,1.0,0.0,0.0,1.0,3.8288288288288292
18,6,-0.6264274045368431,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
17,11,3.1432723066979027,1,0.0,1.0,0.0,0.0,0.0,1.0,9.346846846846848
9,10,0.6354208993859162,1,0.0,1.0,0.0,0.0,0.0,1.0,3.265765765765766
10,5,-0.6264274045368431,1,0.0,1.0,0.0,0.0,0.0,1.0,7.094594594594595
18,5,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
17,11,0.9387953815901798,1,1.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
3,8,-0.4977789563620193,4,0.0,1.0,0.0,0.0,0.0,1.0,2.533783783783784
10,6,-0.7399167772350669,1,0.0,0.0,1.0,0.0,0.0,1.0,8.772522522522523
25,10,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
1,11,1.1103266458232783,1,2.0,0.0,1.0,0.0,1.0,0.0,15.540540540540542
18,10,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,3.941441441441442
18,16,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
25,16,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
10,7,-0.2919414392823012,1,0.0,0.0,1.0,0.0,0.0,1.0,5.79954954954955
8,6,-1.187506169843308,4,0.0,1.0,0.0,0.0,0.0,1.0,5.743243243243244
17,6,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
5,6,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
3,11,-0.8837243008864907,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,10,3.00789125640193,1,0.0,0.0,1.0,0.0,0.0,1.0,3.8288288288288292
8,9,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
9,15,0.08113906042468783,4,0.0,0.0,1.0,0.0,1.0,0.0,1.3513513513513515
18,8,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
8,10,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
3,9,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
8,13,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
10,6,-0.4977789563620193,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,7,-0.9266071169447653,4,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
10,4,-1.2267868293526876,1,0.0,1.0,0.0,0.0,0.0,1.0,14.358108108108109
25,9,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
25,6,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
6,13,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
3,7,1.2604165020272393,4,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
21,7,-0.7121930366533923,4,2.0,0.0,1.0,0.0,0.0,1.0,4.72972972972973
18,8,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,5,-0.06895079577927328,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,11,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
10,17,0.2955531407160608,4,4.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
1,10,0.42420158889088466,1,0.0,1.0,0.0,0.0,1.0,0.0,17.56756756756757
3,10,-0.9909313410321773,1,4.0,0.0,1.0,0.0,0.0,1.0,2.195945945945946
3,11,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
18,8,-0.8923008640981457,4,0.0,1.0,0.0,0.0,0.0,1.0,5.123873873873874
23,9,0.007573589476717745,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
18,11,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
10,8,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
8,6,-0.36456348827698926,1,0.0,1.0,0.0,0.0,0.0,1.0,9.234234234234235
10,10,-1.3502893396005184,4,2.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
8,6,-0.1332750198666852,1,0.0,1.0,0.0,0.0,1.0,0.0,29.89864864864865
3,7,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,2.4662162162162162
25,15,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,0.9572072072072072
23,5,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,3.265765765765766
25,5,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,5.5180067567567574
25,15,0.5099672210074339,1,4.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
18,7,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,6.475225225225226
8,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,10.247747747747749
26,15,-0.6693102205951177,4,2.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
25,12,1.582037622464299,1,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
17,8,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,16,-0.3476891001580582,1,0.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
25,12,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
23,10,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,4.11036036036036
9,9,-0.3551078273361397,1,0.0,1.0,0.0,0.0,0.0,1.0,7.094594594594595
25,12,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5067567567567568
10,6,-1.2107486561468928,4,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
10,9,-0.11183361183754789,1,0.0,1.0,0.0,0.0,0.0,1.0,7.376126126126127
25,11,1.6249204385225735,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
18,21,0.2955531407160608,4,1.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
18,13,0.08113906042468783,4,4.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
9,11,-0.5827083735654321,4,0.0,1.0,0.0,0.0,0.0,1.0,2.9842342342342345
17,7,-1.3125524614692368,1,0.0,0.0,1.0,0.0,0.0,1.0,14.301801801801803
9,11,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
26,12,3.5117643450866565,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
10,21,0.7243813012988068,1,4.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
18,5,-0.4548961403037447,0,0.0,0.0,1.0,0.0,0.0,1.0,4.391880630630631
8,3,-1.3959380972945516,4,3.0,1.0,0.0,0.0,0.0,1.0,8.175675675675675
17,9,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
25,4,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
23,6,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,9,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
18,17,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,7,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,6.756756756756757
3,12,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
23,10,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,3.175675675675676
10,10,0.48852581297829656,4,2.0,0.0,1.0,0.0,0.0,1.0,5.743243243243244
23,7,-0.6049859965077058,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
10,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,1.0,0.0,12.162162162162163
17,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,5.5180067567567574
26,13,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
10,6,-0.9932898959153823,4,0.0,1.0,0.0,0.0,1.0,0.0,5.968468468468469
23,6,-0.24048206001237168,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
3,16,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
25,14,0.012054843754807441,1,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
18,14,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,7,-1.2674397389759318,4,0.0,0.0,0.0,1.0,0.0,1.0,7.31981981981982
18,7,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,7.376126126126127
10,6,-0.24048206001237168,1,0.0,1.0,0.0,0.0,0.0,1.0,18.355855855855854
10,6,-0.476337548332882,1,0.0,1.0,0.0,0.0,0.0,1.0,7.432432432432433
18,15,0.9387953815901798,4,4.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
10,15,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,7,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
27,10,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
8,14,0.7243813012988068,1,4.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
26,7,-0.3476891001580582,4,0.0,0.0,1.0,0.0,1.0,0.0,9.90990990990991
26,9,1.4748305823186123,1,0.0,1.0,0.0,0.0,0.0,1.0,12.725225225225225
3,10,-0.7121930366533923,1,2.0,0.0,1.0,0.0,0.0,1.0,4.166666666666667
10,9,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
24,13,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
17,10,1.8312725493949908,1,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
17,13,0.9387953815901798,1,4.0,0.0,1.0,0.0,0.0,1.0,4.11036036036036
18,13,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
17,10,-0.8837243008864907,1,4.0,0.0,1.0,0.0,0.0,1.0,6.306306306306307
5,6,-1.2016789405505677,4,0.0,1.0,0.0,0.0,0.0,1.0,3.7162162162162167
18,7,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
18,19,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,14,-0.293313689396166,4,0.0,0.0,1.0,0.0,0.0,1.0,2.015765765765766
18,10,0.2955531407160608,1,4.0,0.0,1.0,0.0,0.0,1.0,3.941441441441442
10,6,-0.27776866857504146,4,0.0,1.0,0.0,0.0,0.0,1.0,5.18018018018018
26,4,-1.3125524614692368,1,0.0,0.0,1.0,0.0,1.0,0.0,34.68468468468469
23,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,7,-0.24048206001237168,1,0.0,0.0,1.0,0.0,0.0,1.0,14.414414414414415
26,7,-0.6693102205951177,4,0.0,0.0,1.0,0.0,0.0,1.0,5.5180067567567574
18,16,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
3,11,-0.8194000767990788,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
19,9,-0.4334547322746074,1,0.0,0.0,1.0,0.0,1.0,0.0,27.815315315315313
23,4,-0.8408414848282161,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,9,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,8,-1.164220800723665,4,0.0,0.0,0.0,1.0,0.0,1.0,6.813063063063064
9,5,-0.3691305081871955,1,0.0,1.0,0.0,0.0,0.0,1.0,8.671171171171173
3,13,-0.4548961403037447,4,2.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
25,17,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
26,5,-0.5621031804494312,1,0.0,0.0,1.0,0.0,1.0,0.0,31.306306306306308
10,10,0.2955531407160608,4,4.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
10,22,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.5405405405405406
18,18,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
18,5,-0.3476891001580582,1,0.0,0.0,1.0,0.0,1.0,0.0,7.376126126126127
8,8,-0.4548961403037447,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
18,6,-1.2406808617555685,4,0.0,1.0,0.0,0.0,0.0,1.0,4.560810810810811
3,14,-0.004626571691861379,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,8,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
18,12,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
10,8,-0.23319198128246502,4,0.0,0.0,0.0,1.0,0.0,1.0,8.333333333333334
10,13,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,19,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6644144144144144
26,11,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,4.831081081081082
18,8,-0.4334547322746074,4,2.0,0.0,1.0,0.0,0.0,1.0,2.9842342342342345
8,15,0.9387953815901798,1,4.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,5,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
17,5,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,7.736486486486487
8,3,-1.4175939194039804,1,3.0,1.0,0.0,0.0,0.0,1.0,11.036036036036037
18,25,-0.5621031804494312,4,1.0,0.0,1.0,0.0,0.0,1.0,0.22522522522522523
9,9,0.33843595677433547,1,0.0,0.0,1.0,0.0,0.0,1.0,5.630630630630631
25,13,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
8,8,0.03825624436641322,1,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
25,11,0.9387953815901798,1,0.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
10,6,-0.8014321768706618,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
10,15,1.882217334872221,1,4.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
10,9,0.08113906042468783,1,0.0,1.0,0.0,0.0,0.0,1.0,5.011261261261262
25,14,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
10,10,0.2526703246577862,1,2.0,1.0,0.0,0.0,0.0,1.0,3.434684684684685
17,4,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,9.346846846846848
10,4,-1.17875807536742,4,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
10,11,-0.28074902429109155,4,2.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
18,4,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
